,pair_id,id_1,id_2,text_1,text_2,is_paraphrase
4140,4481,3478,7532,"['жертва', 'обрушение', 'здание', 'в', 'челябинск', 'стать', 'три', 'человек']","['в', 'результат', 'обрушение', 'стена', 'дом', 'в', 'челябинск', 'погибнуть', 'три', 'человек']",0
4141,4482,3679,7734,"['взрыв', 'на', 'нефтезавод', 'в', 'китай', 'трое', 'погибнуть', 'более', '50', 'пострадать']","['при', 'взрыв', 'на', 'нефтепровод', 'в', 'китай', 'погибнуть', '22', 'человек']",-1
4142,4483,3481,7548,"['петербургский', 'художник', 'прибить', 'свой', 'мошонка', 'к', 'брусчатка', 'красный', 'площадь']","['питерский', 'художник', 'прибить', 'свой', 'мошонка', 'к', 'брусчатка', 'красный', 'площадь']",1
4143,4484,3482,7543,"['``', 'мисс', 'вселенная', ""''"", 'стать', 'представительница', 'венесуэла']","['титул', 'мисс', 'вселенная', 'завоевать', 'представительница', 'венесуэла']",1
4144,4485,3680,7728,"['обрушение', 'торговый', 'центр', 'в', 'рига', 'число', 'жертва', 'расти']","['количество', 'погибнуть', 'при', 'обрушение', 'торговый', 'центр', 'в', 'рига', 'увеличиться']",0
4145,4486,3680,7730,"['обрушение', 'торговый', 'центр', 'в', 'рига', 'число', 'жертва', 'расти']","['число', 'жертва', 'обрушение', 'торговый', 'центр', 'в', 'рига', 'достигнуть', '12']",0
4146,4487,3680,7733,"['обрушение', 'торговый', 'центр', 'в', 'рига', 'число', 'жертва', 'расти']","['число', 'погибнуть', 'при', 'обрушение', 'торговый', 'центр', 'в', 'рига', 'достигнуть', '25', 'человек']",0
4147,4488,3483,7549,"['повстанец', 'казнить', 'похитить', 'депутат', 'сирийский', 'парламент']","['повстанец', 'казнить', 'депутат', 'сирийский', 'парламент']",1
4148,4489,3484,7547,"['в', 'зона', 'действие', 'тайфун', '``', 'хайян', ""''"", 'находиться', 'около', '150', 'россиянин']","['мчс', 'сообщить', 'о', 'россиянин', 'в', 'зона', 'действие', 'филиппинский', 'тайфун']",0
4149,4490,3485,7546,"['в', 'хьюстон', 'и', 'нью-йорк', 'при', 'стрельба', 'погибнуть', 'двое', '18', 'человек', 'пострадать']","['в', 'хьюстон', 'в', 'результат', 'стрельба', 'на', 'вечеринка', 'погибнуть', 'двое']",0
4150,4491,3680,7740,"['обрушение', 'торговый', 'центр', 'в', 'рига', 'число', 'жертва', 'расти']","['число', 'жертва', 'обрушение', 'торговый', 'центр', 'в', 'рига', 'достигнуть', '50', 'человек']",0
4151,4492,3486,7545,"['нападение', 'на', 'таллинский', 'вице-мэр', 'оценить', 'в', '20', 'евро']","['ударить', 'вице-мэр', 'таллин', 'оштрафовать', 'на', '20', 'евро']",0
4152,4493,3487,7562,"['мид', 'польша', 'осудить', 'погром', 'у', 'посольство', 'россия', 'в', 'варшава']","['националист', 'в', 'варшава', 'устроить', 'пожар', 'у', 'посольство', 'россия']",-1
4153,4494,3488,7562,"['польский', 'марш', 'в', 'варшава', 'толпа', 'атаковать', 'посольство', 'россия']","['националист', 'в', 'варшава', 'устроить', 'пожар', 'у', 'посольство', 'россия']",0
4154,4495,3489,7552,"['сирийский', 'оппозиция', 'согласиться', 'на', '``', 'женеву-2', ""''""]","['сирийский', 'оппозиция', 'согласиться', 'участвовать', 'в', 'конференция', 'в', 'женева']",0
4155,4496,3490,7561,"['``', 'роснефть', ""''"", 'договориться', 'о', 'транзит', 'нефть', 'через', 'казахстан']","['роснефть', 'подписать', 'договор', 'о', 'транзит', 'нефть', 'через', 'казахстан']",1
4156,4497,3491,7558,"['минкомсвязи', 'опубликовать', 'концепция', 'развитие', 'it-отрасль', 'до', '2020г']","['минкомсвязи', 'опубликовать', 'стратегия', 'развитие', 'ит-отрасль', 'до', '2020', 'год']",1
4157,4498,3586,7633,"['пермский', 'министр', 'финансы', 'стать', '``', 'отличник', 'финансовый', 'работа', ""''""]","['в', 'сша', 'снять', 'сериал', 'о', 'распутин']",-1
4158,4499,3587,7645,"['сша', 'оценить', 'голова', 'убийца', 'американский', 'посол', 'в', 'ливия', 'в', '10', 'млн', 'долл']","['за', 'информация', 'о', 'нападение', 'на', 'консульство', 'сша', 'пообещать', '10', 'миллион', 'доллар']",0
4159,4500,3588,7646,"['jpmorgan', 'chase', 'выплатить', '4,5', 'млрд', 'долл', 'компенсация', 'инвестор']","['jpmorgan', 'выплатить', 'инвестор', '4,5', 'миллиард', 'доллар']",0
4160,4501,3589,7650,"['обвинять', 'в', 'взятка', 'заммэра', 'ярославль', 'арестовать', 'на', 'два', 'месяц']","['заместитель', 'мэр', 'ярославль', 'арестовать', 'на', 'два', 'месяц']",1
4161,4502,3590,7649,"['генпрокуратура', 'не', 'иметь', 'претензия', 'к', 'руководство', '``', 'сколково', ""''""]","['генпрокуратура', 'снять', 'претензия', 'к', 'сколково']",1
4162,4503,3591,7647,"['уличить', 'в', 'алкоголизм', 'мэр', 'торонто', 'лишить', 'часть', 'полномочие']","['уличить', 'в', 'пьянство', 'мэр', 'торонто', 'ограничить', 'в', 'полномочие']",1
4163,4504,3592,7651,"['из', 'развлекательный', 'центр', 'уфа', 'эвакуировать', 'тысяча', 'человек']","['из', 'развлекательный', 'центр', 'в', 'уфа', 'эвакуировать', 'тысяча', 'человек']",1
4164,4505,3593,7648,"['дмитрий', 'соколов', 'взять', 'на', 'себя', 'ответственность', 'за', 'теракт', 'в', 'волгоград']","['заблокировать', 'боевик', 'взять', 'на', 'себя', 'ответственность', 'за', 'теракт', 'в', 'волгоград']",0
4165,4506,3594,7644,"['в', 'сеул', 'вертолёт', 'врезаться', 'в', 'небоскрёб']","['вертолёт', 'врезаться', 'в', 'небоскрёб', 'в', 'сеул']",1
