,pair_id,id_1,id_2,text_1,text_2,is_paraphrase,jaccard,levenshtein,synonyms,hyponyms,hypernyms,symbols,numbers,short_forms,voice_change,adjectivization,adverbialization,relativization,predicate_change,prep_var,abbreviations,inversion
2961,3229,2604,11999,"['полиция', 'освободила', 'заложника', 'его', 'жизнь', 'похитители', 'оценили', 'в', '$', '3', 'млн']","['игорь', 'варламов', 'из', 'рио-де-жанейро']",-1,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2962,3230,2698,11979,"['рубин', 'вышел', 'в', 'групповой', 'этап', 'лиги', 'европы', 'где', 'встретится', 'с', 'обладателем', 'кубка', 'англии']","['за', 'выход', 'в', 'play-off', 'им', 'придется', 'бороться', 'с', 'обладателем', 'кубка', 'и', 'одним', 'из', 'главных', 'фаворитов', 'розыгрыша']",-1,0.16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2963,3231,2529,12061,"['на', 'бирже', 'продолжается', 'подъем']","['длинные', 'деньги', 'на', 'рынке', 'жилья', 'территории', '``', 'review', 'петербургский', 'экономический', 'форум', ""''""]",-1,0.06666666666666667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2964,3232,2690,9163,"['газпрому', '``', 'роснефти', ""''"", 'и', '``', 'совкомфлоту', ""''"", 'надо', '512', 'судов', 'для', 'работы', 'на', 'шельфе']","['``', 'роснефть', ""''"", 'и', '``', 'газпром', ""''"", 'продолжают', 'делить', 'шельф']",-1,0.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,3233,2624,12090,"['на', 'пляже', 'в', 'испании', 'нашли', 'загадочное', 'существо', 'выброшенное', 'из', 'моря']","['``', 'наличность', 'трудно', 'считать', 'а', 'еще', 'труднее', 'контролировать', ""''"", 'как', 'менялось', 'отношение', 'граждан', 'и', 'банков', 'к', 'наличным']",-1,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,3234,2537,9127,"['фондовые', 'торги', 'в', 'рф', 'завершились', 'снижением', 'на', 'негативных', 'данных', 'из', 'сша']","['население', 'допустят', 'к', 'кредитам']",-1,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2967,3235,2541,9127,"['на', 'крупнейшем', 'в', 'мире', 'медном', 'руднике', 'началась', 'забастовка']","['население', 'допустят', 'к', 'кредитам']",-1,0.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2968,3236,2625,9147,"['пентагон', 'перебрасывает', 'свои', 'войска', 'ближе', 'к', 'сирии']","['хит', 'на', 'всю', 'голову']",-1,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2969,3237,2559,11876,"['минобороны', 'собиралось', 'закупить', '44', 'тыс', 'контрафактных', 'жилетов']","['согласно', 'экспертизе', '44', 'тыс', 'изделий', 'было', 'пошито', 'с', 'нарушением', 'авторских', 'прав']",-1,0.125,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2970,3238,2560,12057,"['минобороны', 'по', 'просьбе', 'минфина', 'отложило', 'сделку', 'на', '37', 'млрд', 'руб']","['по', 'просьбе', 'минфина', 'минобороны', 'готово', 'отложить', 'крупнейший', 'контракт', 'на', 'три', 'года']",-1,0.4,61,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2971,3239,2698,12002,"['рубин', 'вышел', 'в', 'групповой', 'этап', 'лиги', 'европы', 'где', 'встретится', 'с', 'обладателем', 'кубка', 'англии']","['какой', 'футбол', 'им', 'не', 'нужен', 'против', 'чего', 'бразильцы', 'протестуют', 'и', 'за', 'что', 'болеют']",-1,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2972,3240,2567,12050,"['ак', 'барс', 'уступил', 'в', 'финале', 'кубка', 'праги']","['все', 'грани', 'неравенства', 'когда', 'социальное', 'расслоение', 'способствует', 'экономическому', 'росту']",-1,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,3241,2698,12189,"['рубин', 'вышел', 'в', 'групповой', 'этап', 'лиги', 'европы', 'где', 'встретится', 'с', 'обладателем', 'кубка', 'англии']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,3243,8462,6560,"['в', 'пятницу', 'питерский', '``', 'зенит', ""''"", 'узнает', 'соперника', 'по', 'лиге', 'чемпионов']","['зенит', 'узнал', 'второго', 'соперника', 'в', 'лиге', 'чемпионов']",0,0.5,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2975,3244,8454,6467,"['эксперт', 'бензин', 'подорожает', 'на', '1,35', 'рубля', 'к', '2014', 'году']","['в', 'связи', 'с', 'массовой', 'дракой', 'в', 'татарстане', 'возбудили', 'дело', 'о', 'нападении', 'на', 'полицейских']",-1,0.05,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2976,3245,8458,6481,"['2', 'августа', 'состоятся', 'выборы', 'президента', 'российской', 'федерации', 'баскетбола']","['российская', 'федерация', 'баскетбола', 'получила', 'нового', 'президента']",-1,0.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2977,3246,8471,6655,"['пострадавшего', 'в', 'дтп', 'водителя', 'проверят', 'на', 'алкоголь', 'без', 'протокола']","['сша', 'заявили', 'о', 'непричастности', 'к', 'задержанию', 'журналиста', 'в', 'лондоне']",-1,0.058823529411764705,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,3247,8464,6579,"['сборная', 'россии', 'по', 'футболу', 'готовится', 'к', 'матчу', 'с', 'северной', 'ирландией']","['роснефть', 'останется', 'на', 'ямале', 'на', 'следующие', '30', 'лет']",-1,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,3248,8464,6581,"['сборная', 'россии', 'по', 'футболу', 'готовится', 'к', 'матчу', 'с', 'северной', 'ирландией']","['футболист', 'сборной', 'россии', 'притворился', 'журналистом']",-1,0.15384615384615385,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2980,3249,8463,6584,"['отдыхающие', 'на', 'базе', 'отдыха', 'в', 'тарусе', 'нас', 'избивали', 'как', 'свиней']","['директор', 'базы', 'отдыха', 'в', 'тарусе', 'задержан']",-1,0.3333333333333333,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2981,3250,8465,6586,"['российские', 'шпажистки', 'выиграли', 'чм', 'по', 'фехтованию', 'впервые', 'за', '10', 'лет']","['россия', 'за', 'день', 'завоевала', 'две', 'бронзы', 'на', 'чм', 'по', 'легкой', 'атлетике']",-1,0.16666666666666666,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,3251,8459,6517,"['полицейским', 'матвеевского', 'рынка', 'грозит', 'пять', 'лет', 'колонии']","['задержаны', 'двое', 'полицейских', 'с', 'матвеевского', 'рынка']",-1,0.3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2983,3252,8485,6741,"['питерский', '``', 'зенит', ""''"", 'вышел', 'в', 'групповой', 'этап', 'лиги', 'чемпионов']","['в', 'групповой', 'этап', 'лиги', 'чемпионов', 'вышли', '14', 'прежних', 'победителей']",-1,0.46153846153846156,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2984,3253,8473,6674,"['сборная', 'россии', 'продолжает', 'подготовку', 'к', 'чемпионату', 'европы', 'по', 'баскетболу']","['брэдли', 'мэннинга', 'посадили', 'на', '35', 'лет']",-1,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,3255,8475,6682,"['развязки', 'на', 'мкад', 'будут', 'построены', 'к', '2016', 'году']","['украинские', 'депутаты', 'предложили', 'сократить', 'рабочий', 'день']",-1,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,3256,8461,6527,"['назван', 'состав', 'сборной', 'россии', 'на', 'матч', 'с', 'северной', 'ирландией']","['в', 'московском', 'лагере', 'для', 'нелегалов', 'нашли', 'приговоренных', 'к', 'смерти', 'сирийцев']",-1,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,3257,8489,6757,"['маргарита', 'мамун', 'стала', 'чемпионкой', 'мира', 'в', 'упражнениях', 'с', 'мячом']","['турецкий', 'учебный', 'самолет', 'совершил', 'первый', 'полет']",-1,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,3258,8460,6529,"['в', 'августе', 'турпоездки', 'за', 'рубеж', 'подорожают', 'на', '10-15', 'процентов']","['грани.ру', 'подали', 'иск', 'к', 'роскомнадзору', 'из-за', 'футболок', 'pussy', 'riot']",-1,0.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,3259,8478,6688,"['страховые', 'взносы', 'для', 'малого', 'бизнеса', 'будут', 'увеличены']","['шувалов', 'оградил', 'малый', 'бизнес', 'от', 'повышения', 'страховых', 'взносов']",-1,0.25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,3260,8486,6766,"['в', 'подмосковье', 'откроют', 'памятник', 'зое', 'космодемьянской']","['в', 'рузе', 'открыли', 'памятник', 'зое', 'космодемьянской', 'работы', 'церетели']",1,0.5555555555555556,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,3261,8454,9107,"['эксперт', 'бензин', 'подорожает', 'на', '1,35', 'рубля', 'к', '2014', 'году']","['пенсионным', 'фондам', 'дадут', 'переподать']",-1,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2992,3262,8470,11916,"['екатерина', 'конева', 'выиграла', '``', 'серебро', ""''"", 'в', 'тройном', 'прыжке']","['екатерина', 'конева', 'прыгнула', 'на', 'серебро']",0,0.2727272727272727,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,3263,8472,9137,"['определились', 'кандидаты', 'на', 'пост', 'главы', 'ингушетии']","['дагестану', 'и', 'ингушетии', 'предоставлен', 'традиционный', 'выбор']",-1,0.09090909090909091,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2994,3264,8466,12002,"['сборная', 'рф', 'по', 'пляжному', 'футболу', 'в', 'третий', 'раз', 'выиграла', 'евролигу']","['какой', 'футбол', 'им', 'не', 'нужен', 'против', 'чего', 'бразильцы', 'протестуют', 'и', 'за', 'что', 'болеют']",-1,0.047619047619047616,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2995,3265,8467,9123,"['тверской', 'суд', 'столицы', 'заочно', 'арестовал', 'бизнесмена', 'сергея', 'полонского']","['суд', 'подготовил', 'экстрадицию', 'сергея', 'полонского']",-1,0.3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,3266,8487,9165,"['дэвид', 'кэмерон', 'согласился', 'отложить', 'военное', 'нападение', 'на', 'сирию']","['нападение', 'на', 'сирию', 'отложили', 'по', 'химическим', 'причинам']",-1,0.36363636363636365,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2997,3267,8475,12002,"['развязки', 'на', 'мкад', 'будут', 'построены', 'к', '2016', 'году']","['какой', 'футбол', 'им', 'не', 'нужен', 'против', 'чего', 'бразильцы', 'протестуют', 'и', 'за', 'что', 'болеют']",-1,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,3268,8477,11945,"['собянин', 'с', 'выборов', 'мэра', 'москвы', 'никого', 'снимать', 'не', 'нужно']","['сергей', 'собянин', 'считает', 'что', 'никого', 'снимать', 'со', 'столичных', 'выборов', 'не', 'надо']",1,0.42857142857142855,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,3269,8479,9143,"['капелло', 'определился', 'с', 'составом', 'сборной', 'на', 'ближайшие', 'матчи']","['фабио', 'капелло', 'определился', 'с', 'расширенным', 'составом']",-1,0.4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
